0;26/06/2022 17:55:01;rabbitmq; 224.6MiB / 3.842GiB
0;26/06/2022 17:55:04;rabbitmq; 275MiB / 3.842GiB
0;26/06/2022 17:55:07;rabbitmq; 322.7MiB / 3.842GiB
0;26/06/2022 17:55:09;rabbitmq; 325.4MiB / 3.842GiB
0;26/06/2022 17:55:11;rabbitmq; 332.3MiB / 3.842GiB
0;26/06/2022 17:55:15;rabbitmq; 367.3MiB / 3.842GiB
0;26/06/2022 17:55:18;rabbitmq; 451.7MiB / 3.842GiB
0;26/06/2022 17:55:24;rabbitmq; 609.9MiB / 3.842GiB
0;26/06/2022 17:55:32;rabbitmq; 862.7MiB / 3.842GiB
0;26/06/2022 17:55:40;rabbitmq; 574.3MiB / 3.842GiB
0;26/06/2022 17:55:48;rabbitmq; 797MiB / 3.842GiB
0;26/06/2022 17:55:58;rabbitmq; 478.1MiB / 3.842GiB
0;26/06/2022 17:56:07;rabbitmq; 787.6MiB / 3.842GiB
0;26/06/2022 17:56:16;rabbitmq; 498.5MiB / 3.842GiB
0;26/06/2022 17:56:25;rabbitmq; 772.7MiB / 3.842GiB
0;26/06/2022 17:56:33;rabbitmq; 588.5MiB / 3.842GiB
0;26/06/2022 17:56:42;rabbitmq; 550.6MiB / 3.842GiB
0;26/06/2022 17:56:52;rabbitmq; 699.5MiB / 3.842GiB
0;26/06/2022 17:57:04;rabbitmq; 719.5MiB / 3.842GiB
0;26/06/2022 17:57:17;rabbitmq; 674.5MiB / 3.842GiB
0;26/06/2022 17:57:30;rabbitmq; 608.8MiB / 3.842GiB
0;26/06/2022 17:57:41;rabbitmq; 915.1MiB / 3.842GiB
0;26/06/2022 17:57:51;rabbitmq; 742MiB / 3.842GiB
0;26/06/2022 17:57:59;rabbitmq; 726.9MiB / 3.842GiB
1;26/06/2022 17:58:22;rabbitmq; 225MiB / 3.842GiB
1;26/06/2022 17:58:25;rabbitmq; 280.3MiB / 3.842GiB
1;26/06/2022 17:58:27;rabbitmq; 302.6MiB / 3.842GiB
1;26/06/2022 17:58:29;rabbitmq; 294.5MiB / 3.842GiB
1;26/06/2022 17:58:32;rabbitmq; 348.2MiB / 3.842GiB
1;26/06/2022 17:58:35;rabbitmq; 419.9MiB / 3.842GiB
1;26/06/2022 17:58:38;rabbitmq; 449.9MiB / 3.842GiB
1;26/06/2022 17:58:44;rabbitmq; 641.5MiB / 3.842GiB
1;26/06/2022 17:58:51;rabbitmq; 916.7MiB / 3.842GiB
1;26/06/2022 17:58:59;rabbitmq; 551.8MiB / 3.842GiB
1;26/06/2022 17:59:07;rabbitmq; 811.7MiB / 3.842GiB
1;26/06/2022 17:59:18;rabbitmq; 498.9MiB / 3.842GiB
1;26/06/2022 17:59:27;rabbitmq; 704.3MiB / 3.842GiB
1;26/06/2022 17:59:35;rabbitmq; 850.4MiB / 3.842GiB
1;26/06/2022 17:59:44;rabbitmq; 641.9MiB / 3.842GiB
1;26/06/2022 17:59:52;rabbitmq; 839.5MiB / 3.842GiB
1;26/06/2022 18:00:03;rabbitmq; 599.1MiB / 3.842GiB
1;26/06/2022 18:00:13;rabbitmq; 830.8MiB / 3.842GiB
1;26/06/2022 18:00:26;rabbitmq; 587.8MiB / 3.842GiB
1;26/06/2022 18:00:38;rabbitmq; 1.082GiB / 3.842GiB
1;26/06/2022 18:00:51;rabbitmq; 704.9MiB / 3.842GiB
1;26/06/2022 18:01:01;rabbitmq; 878MiB / 3.842GiB
1;26/06/2022 18:01:11;rabbitmq; 515.2MiB / 3.842GiB
1;26/06/2022 18:01:19;rabbitmq; 724MiB / 3.842GiB
2;26/06/2022 18:01:42;rabbitmq; 221.8MiB / 3.842GiB
2;26/06/2022 18:01:45;rabbitmq; 274.6MiB / 3.842GiB
2;26/06/2022 18:01:47;rabbitmq; 317MiB / 3.842GiB
2;26/06/2022 18:01:49;rabbitmq; 309.6MiB / 3.842GiB
2;26/06/2022 18:01:51;rabbitmq; 351MiB / 3.842GiB
2;26/06/2022 18:01:55;rabbitmq; 419.8MiB / 3.842GiB
2;26/06/2022 18:01:58;rabbitmq; 512.6MiB / 3.842GiB
2;26/06/2022 18:02:04;rabbitmq; 690.1MiB / 3.842GiB
2;26/06/2022 18:02:12;rabbitmq; 796.3MiB / 3.842GiB
2;26/06/2022 18:02:20;rabbitmq; 552MiB / 3.842GiB
2;26/06/2022 18:02:28;rabbitmq; 562.2MiB / 3.842GiB
2;26/06/2022 18:02:38;rabbitmq; 836.2MiB / 3.842GiB
2;26/06/2022 18:02:49;rabbitmq; 528.4MiB / 3.842GiB
2;26/06/2022 18:02:58;rabbitmq; 781.9MiB / 3.842GiB
2;26/06/2022 18:03:06;rabbitmq; 1.014GiB / 3.842GiB
2;26/06/2022 18:03:15;rabbitmq; 492.1MiB / 3.842GiB
2;26/06/2022 18:03:24;rabbitmq; 646.1MiB / 3.842GiB
2;26/06/2022 18:03:33;rabbitmq; 1008MiB / 3.842GiB
2;26/06/2022 18:03:46;rabbitmq; 699.1MiB / 3.842GiB
2;26/06/2022 18:03:58;rabbitmq; 564MiB / 3.842GiB
2;26/06/2022 18:04:11;rabbitmq; 858MiB / 3.842GiB
2;26/06/2022 18:04:22;rabbitmq; 479MiB / 3.842GiB
2;26/06/2022 18:04:33;rabbitmq; 830.1MiB / 3.842GiB
2;26/06/2022 18:04:40;rabbitmq; 471.1MiB / 3.842GiB
3;26/06/2022 18:05:04;rabbitmq; 220.2MiB / 3.842GiB
3;26/06/2022 18:05:07;rabbitmq; 265.4MiB / 3.842GiB
3;26/06/2022 18:05:09;rabbitmq; 309.1MiB / 3.842GiB
3;26/06/2022 18:05:11;rabbitmq; 329MiB / 3.842GiB
3;26/06/2022 18:05:13;rabbitmq; 342.7MiB / 3.842GiB
3;26/06/2022 18:05:17;rabbitmq; 388.4MiB / 3.842GiB
3;26/06/2022 18:05:20;rabbitmq; 476.7MiB / 3.842GiB
3;26/06/2022 18:05:27;rabbitmq; 610.4MiB / 3.842GiB
3;26/06/2022 18:05:34;rabbitmq; 844.9MiB / 3.842GiB
3;26/06/2022 18:05:42;rabbitmq; 537.1MiB / 3.842GiB
3;26/06/2022 18:05:50;rabbitmq; 717MiB / 3.842GiB
3;26/06/2022 18:06:00;rabbitmq; 1.062GiB / 3.842GiB
3;26/06/2022 18:06:11;rabbitmq; 726.6MiB / 3.842GiB
3;26/06/2022 18:06:19;rabbitmq; 691.3MiB / 3.842GiB
3;26/06/2022 18:06:27;rabbitmq; 639.7MiB / 3.842GiB
3;26/06/2022 18:06:36;rabbitmq; 1.039GiB / 3.842GiB
3;26/06/2022 18:06:45;rabbitmq; 551.3MiB / 3.842GiB
3;26/06/2022 18:06:55;rabbitmq; 733MiB / 3.842GiB
3;26/06/2022 18:07:07;rabbitmq; 644.4MiB / 3.842GiB
3;26/06/2022 18:07:20;rabbitmq; 952.4MiB / 3.842GiB
3;26/06/2022 18:07:33;rabbitmq; 656.9MiB / 3.842GiB
3;26/06/2022 18:07:44;rabbitmq; 623.2MiB / 3.842GiB
3;26/06/2022 18:07:55;rabbitmq; 789.2MiB / 3.842GiB
3;26/06/2022 18:08:03;rabbitmq; 467.2MiB / 3.842GiB
4;26/06/2022 18:08:26;rabbitmq; 221.7MiB / 3.842GiB
4;26/06/2022 18:08:29;rabbitmq; 285MiB / 3.842GiB
4;26/06/2022 18:08:31;rabbitmq; 311.8MiB / 3.842GiB
4;26/06/2022 18:08:33;rabbitmq; 313.6MiB / 3.842GiB
4;26/06/2022 18:08:35;rabbitmq; 355MiB / 3.842GiB
4;26/06/2022 18:08:39;rabbitmq; 411.8MiB / 3.842GiB
4;26/06/2022 18:08:42;rabbitmq; 495.3MiB / 3.842GiB
4;26/06/2022 18:08:48;rabbitmq; 649.6MiB / 3.842GiB
4;26/06/2022 18:08:55;rabbitmq; 756.4MiB / 3.842GiB
4;26/06/2022 18:09:04;rabbitmq; 561.9MiB / 3.842GiB
4;26/06/2022 18:09:12;rabbitmq; 662.5MiB / 3.842GiB
4;26/06/2022 18:09:22;rabbitmq; 792.7MiB / 3.842GiB
4;26/06/2022 18:09:32;rabbitmq; 707.9MiB / 3.842GiB
4;26/06/2022 18:09:42;rabbitmq; 507.5MiB / 3.842GiB
4;26/06/2022 18:09:50;rabbitmq; 588.9MiB / 3.842GiB
