4;26/06/2022 20:03:42;kafka_kafka_1;" 392.6MiB / 3.842GiB"
4;26/06/2022 20:03:57;kafka_kafka_1;" 393.2MiB / 3.842GiB"
4;26/06/2022 20:04:11;kafka_kafka_1;" 394.1MiB / 3.842GiB"
4;26/06/2022 20:04:22;kafka_kafka_1;" 396.1MiB / 3.842GiB"
5;26/06/2022 20:04:38;kafka_kafka_1;" 361.8MiB / 3.842GiB"
5;26/06/2022 20:04:43;kafka_kafka_1;" 368.5MiB / 3.842GiB"
5;26/06/2022 20:04:45;kafka_kafka_1;" 368.7MiB / 3.842GiB"
5;26/06/2022 20:04:49;kafka_kafka_1;" 369.1MiB / 3.842GiB"
5;26/06/2022 20:04:52;kafka_kafka_1;" 371.1MiB / 3.842GiB"
5;26/06/2022 20:04:57;kafka_kafka_1;" 392.7MiB / 3.842GiB"
5;26/06/2022 20:05:03;kafka_kafka_1;" 399.1MiB / 3.842GiB"
5;26/06/2022 20:05:11;kafka_kafka_1;" 386.6MiB / 3.842GiB"
5;26/06/2022 20:05:20;kafka_kafka_1;" 387MiB / 3.842GiB"
5;26/06/2022 20:05:31;kafka_kafka_1;" 387.5MiB / 3.842GiB"
5;26/06/2022 20:05:43;kafka_kafka_1;" 396.1MiB / 3.842GiB"
5;26/06/2022 20:05:55;kafka_kafka_1;" 393.9MiB / 3.842GiB"
5;26/06/2022 20:06:09;kafka_kafka_1;" 389.5MiB / 3.842GiB"
5;26/06/2022 20:06:21;kafka_kafka_1;" 390.1MiB / 3.842GiB"
5;26/06/2022 20:06:32;kafka_kafka_1;" 390.8MiB / 3.842GiB"
5;26/06/2022 20:06:43;kafka_kafka_1;" 391.4MiB / 3.842GiB"
5;26/06/2022 20:06:56;kafka_kafka_1;" 392.2MiB / 3.842GiB"
5;26/06/2022 20:07:08;kafka_kafka_1;" 393MiB / 3.842GiB"
5;26/06/2022 20:07:23;kafka_kafka_1;" 393.5MiB / 3.842GiB"
5;26/06/2022 20:07:40;kafka_kafka_1;" 400.1MiB / 3.842GiB"
5;26/06/2022 20:07:57;kafka_kafka_1;" 395.4MiB / 3.842GiB"
5;26/06/2022 20:08:12;kafka_kafka_1;" 396.1MiB / 3.842GiB"
5;26/06/2022 20:08:26;kafka_kafka_1;" 396.8MiB / 3.842GiB"
5;26/06/2022 20:08:36;kafka_kafka_1;" 399MiB / 3.842GiB"
6;26/06/2022 20:08:53;kafka_kafka_1;" 360MiB / 3.842GiB"
6;26/06/2022 20:08:57;kafka_kafka_1;" 365.4MiB / 3.842GiB"
6;26/06/2022 20:09:01;kafka_kafka_1;" 365.6MiB / 3.842GiB"
6;26/06/2022 20:09:04;kafka_kafka_1;" 366.2MiB / 3.842GiB"
6;26/06/2022 20:09:08;kafka_kafka_1;" 370.6MiB / 3.842GiB"
6;26/06/2022 20:09:13;kafka_kafka_1;" 394.2MiB / 3.842GiB"
6;26/06/2022 20:09:17;kafka_kafka_1;" 388.4MiB / 3.842GiB"
6;26/06/2022 20:09:26;kafka_kafka_1;" 389.3MiB / 3.842GiB"
6;26/06/2022 20:09:35;kafka_kafka_1;" 390MiB / 3.842GiB"
6;26/06/2022 20:09:46;kafka_kafka_1;" 390.3MiB / 3.842GiB"
6;26/06/2022 20:09:58;kafka_kafka_1;" 391.1MiB / 3.842GiB"
6;26/06/2022 20:10:11;kafka_kafka_1;" 391.9MiB / 3.842GiB"
6;26/06/2022 20:10:24;kafka_kafka_1;" 392.5MiB / 3.842GiB"
6;26/06/2022 20:10:36;kafka_kafka_1;" 395.1MiB / 3.842GiB"
6;26/06/2022 20:10:47;kafka_kafka_1;" 393.3MiB / 3.842GiB"
6;26/06/2022 20:10:58;kafka_kafka_1;" 395.1MiB / 3.842GiB"
6;26/06/2022 20:11:11;kafka_kafka_1;" 395.8MiB / 3.842GiB"
6;26/06/2022 20:11:24;kafka_kafka_1;" 396.2MiB / 3.842GiB"
6;26/06/2022 20:11:39;kafka_kafka_1;" 397.1MiB / 3.842GiB"
6;26/06/2022 20:11:56;kafka_kafka_1;" 398MiB / 3.842GiB"
6;26/06/2022 20:12:13;kafka_kafka_1;" 398.8MiB / 3.842GiB"
6;26/06/2022 20:12:28;kafka_kafka_1;" 401MiB / 3.842GiB"
6;26/06/2022 20:12:42;kafka_kafka_1;" 431.4MiB / 3.842GiB"
6;26/06/2022 20:12:52;kafka_kafka_1;" 460.9MiB / 3.842GiB"
7;26/06/2022 20:13:09;kafka_kafka_1;" 361.2MiB / 3.842GiB"
7;26/06/2022 20:13:14;kafka_kafka_1;" 368.1MiB / 3.842GiB"
7;26/06/2022 20:13:17;kafka_kafka_1;" 368.4MiB / 3.842GiB"
7;26/06/2022 20:13:20;kafka_kafka_1;" 368.7MiB / 3.842GiB"
7;26/06/2022 20:13:24;kafka_kafka_1;" 370.7MiB / 3.842GiB"
7;26/06/2022 20:13:28;kafka_kafka_1;" 388.3MiB / 3.842GiB"
7;26/06/2022 20:13:33;kafka_kafka_1;" 374.9MiB / 3.842GiB"
7;26/06/2022 20:13:42;kafka_kafka_1;" 379.3MiB / 3.842GiB"
7;26/06/2022 20:13:52;kafka_kafka_1;" 379.8MiB / 3.842GiB"
7;26/06/2022 20:14:03;kafka_kafka_1;" 380.3MiB / 3.842GiB"
7;26/06/2022 20:14:14;kafka_kafka_1;" 392.9MiB / 3.842GiB"
7;26/06/2022 20:14:27;kafka_kafka_1;" 382.6MiB / 3.842GiB"
7;26/06/2022 20:14:40;kafka_kafka_1;" 384.5MiB / 3.842GiB"
7;26/06/2022 20:14:51;kafka_kafka_1;" 386MiB / 3.842GiB"
7;26/06/2022 20:15:02;kafka_kafka_1;" 384.2MiB / 3.842GiB"
7;26/06/2022 20:15:13;kafka_kafka_1;" 391.8MiB / 3.842GiB"
7;26/06/2022 20:15:26;kafka_kafka_1;" 389.4MiB / 3.842GiB"
